time, pm2.5, pm10
2018-05-17 23:06:15.865176,21,22
2018-05-17 23:06:21.139038,18,19
2018-05-17 23:06:26.411566,17,18
2018-05-17 23:06:31.662778,18,19
2018-05-17 23:06:36.938404,20,21
2018-05-17 23:06:42.215782,22,23
2018-05-17 23:06:47.463086,22,23
2018-05-17 23:06:52.733686,21,22
2018-05-17 23:06:58.003906,19,20
2018-05-17 23:07:03.275443,17,18
2018-05-17 23:07:08.578707,18,19
2018-05-17 23:07:13.852718,18,19
2018-05-17 23:07:19.124382,18,19
2018-05-17 23:07:24.414722,17,18
2018-05-17 23:07:29.690167,17,18
2018-05-17 23:07:34.968523,18,19
2018-05-17 23:07:40.242829,20,21
2018-05-17 23:07:45.509430,22,23
2018-05-17 23:07:50.763263,20,21
2018-05-17 23:07:56.019038,17,18
2018-05-17 23:08:01.272752,18,19
2018-05-17 23:08:06.525934,18,19
2018-05-17 23:08:11.803013,17,18
2018-05-17 23:08:17.091882,18,19
2018-05-17 23:08:22.371176,18,19
2018-05-17 23:08:27.648832,17,18
2018-05-17 23:08:32.901853,18,19
2018-05-17 23:08:38.200196,20,21
2018-05-17 23:08:43.480261,22,23
2018-05-17 23:08:48.754278,20,21
2018-05-17 23:08:54.016245,15,16
2018-05-17 23:08:59.273256,13,14
2018-05-17 23:09:04.525503,16,17
2018-05-17 23:09:09.831322,17,18
2018-05-17 23:09:15.110232,15,16
2018-05-17 23:09:20.384987,15,16
2018-05-17 23:09:25.658479,15,16
2018-05-17 23:09:30.934411,18,19
2018-05-17 23:09:36.207255,20,21
2018-05-17 23:09:41.469328,19,20
2018-05-17 23:09:46.745730,19,20
2018-05-17 23:09:52.007010,18,19
2018-05-17 23:09:57.282475,17,18
2018-05-17 23:10:02.557777,19,20
2018-05-17 23:10:07.831912,18,19
2018-05-17 23:10:13.089303,17,18
2018-05-17 23:10:18.347009,16,17
2018-05-17 23:10:23.600150,15,16
2018-05-17 23:10:28.908341,15,16
2018-05-17 23:10:34.182442,18,19
2018-05-17 23:10:39.461709,21,22
2018-05-17 23:10:44.740277,17,18
2018-05-17 23:10:50.032729,14,15
2018-05-17 23:10:55.266696,16,17
2018-05-17 23:11:00.538319,18,19
2018-05-17 23:11:05.816447,17,18
2018-05-17 23:11:11.046869,16,17
2018-05-17 23:11:16.284855,16,17
2018-05-17 23:11:21.566813,14,15
2018-05-17 23:11:26.801798,15,16
2018-05-17 23:11:32.071594,16,17
2018-05-17 23:11:37.358050,16,17
2018-05-17 23:11:42.617651,15,16
2018-05-17 23:11:47.847951,17,18
2018-05-17 23:11:53.134249,19,20
2018-05-17 23:11:58.417458,18,19
2018-05-17 23:12:03.651374,16,17
2018-05-17 23:12:08.912692,15,16
2018-05-17 23:12:14.144357,16,17
2018-05-17 23:12:19.437127,15,16
2018-05-17 23:12:24.668209,15,16
2018-05-17 23:12:29.951839,16,17
2018-05-17 23:12:35.190327,15,16
2018-05-17 23:12:40.475360,13,14
2018-05-17 23:12:45.713403,13,14
2018-05-17 23:12:51.018143,15,16
2018-05-17 23:12:56.289680,16,17
2018-05-17 23:13:01.541774,16,17
2018-05-17 23:13:06.774391,17,18
2018-05-17 23:13:12.006530,17,18
2018-05-17 23:13:17.246960,16,17
2018-05-17 23:13:22.534016,16,17
2018-05-17 23:13:27.820509,14,15
2018-05-17 23:13:33.109234,13,14
2018-05-17 23:13:38.344920,13,14
2018-05-17 23:13:43.617073,15,16
2018-05-17 23:13:48.851379,16,17
2018-05-17 23:13:54.086899,15,16
2018-05-17 23:13:59.326701,12,13
2018-05-17 23:14:04.610590,11,12
2018-05-17 23:14:09.853701,12,13
2018-05-17 23:14:15.106620,14,15
2018-05-17 23:14:20.395014,16,17
2018-05-17 23:14:25.679952,17,18
2018-05-17 23:14:30.915355,14,15
2018-05-17 23:14:36.194900,12,13
2018-05-17 23:14:41.430463,14,15
2018-05-17 23:14:46.673342,16,17
2018-05-17 23:14:51.910840,16,17
2018-05-17 23:14:57.152986,17,18
2018-05-17 23:15:02.388244,17,18
2018-05-17 23:15:07.672504,17,18
2018-05-17 23:15:12.964114,17,18
2018-05-17 23:15:18.259384,17,18
2018-05-17 23:15:23.498644,17,18
2018-05-17 23:15:28.759691,15,16
2018-05-17 23:15:34.045308,14,15
2018-05-17 23:15:39.343964,14,15
2018-05-17 23:15:44.579378,13,14
2018-05-17 23:15:49.813505,13,14
2018-05-17 23:15:55.103935,14,15
2018-05-17 23:16:00.357476,17,18
2018-05-17 23:16:05.640764,15,16
2018-05-17 23:16:10.950273,14,15
2018-05-17 23:16:16.238784,15,16
2018-05-17 23:16:21.482772,15,16
2018-05-17 23:16:26.720496,15,16
2018-05-17 23:16:31.960802,16,17
2018-05-17 23:16:37.200205,16,17
2018-05-17 23:16:42.484671,14,15
2018-05-17 23:16:47.728694,14,15
2018-05-17 23:16:52.968680,15,16
2018-05-17 23:16:58.257666,15,16
2018-05-17 23:17:03.493579,13,14
2018-05-17 23:17:08.786366,11,12
2018-05-17 23:17:14.034465,12,13
2018-05-17 23:17:19.275188,13,14
2018-05-17 23:17:24.512532,13,14
2018-05-17 23:17:29.802180,14,15
2018-05-17 23:17:35.043987,15,16
2018-05-17 23:17:40.330899,14,15
2018-05-17 23:17:45.583177,13,14
2018-05-17 23:17:50.830525,13,14
2018-05-17 23:17:56.125215,11,12
2018-05-17 23:18:01.412384,9,10
2018-05-17 23:18:06.652772,9,10
2018-05-17 23:18:11.934558,10,11
2018-05-17 23:18:17.188124,12,13
2018-05-17 23:18:22.486470,13,14
2018-05-17 23:18:27.725134,12,13
2018-05-17 23:18:32.967491,14,15
2018-05-17 23:18:38.247058,16,17
2018-05-17 23:18:43.543049,17,18
2018-05-17 23:18:48.840072,17,18
2018-05-17 23:18:54.108684,18,19
2018-05-17 23:18:59.400338,17,18
2018-05-17 23:19:04.643823,17,18
2018-05-17 23:19:09.938203,15,16
2018-05-17 23:19:15.177914,16,17
2018-05-17 23:19:20.419364,16,17
2018-05-17 23:19:25.710264,16,17
2018-05-17 23:19:30.948416,16,17
2018-05-17 23:19:36.192470,15,16
2018-05-17 23:19:41.431323,13,14
2018-05-17 23:19:46.670811,13,14
2018-05-17 23:19:51.909076,15,16
2018-05-17 23:19:57.182720,16,17
2018-05-17 23:20:02.467715,16,17
2018-05-17 23:20:07.742975,15,16
2018-05-17 23:20:12.983835,15,16
2018-05-17 23:20:18.224776,16,17
2018-05-17 23:20:23.464176,17,18
2018-05-17 23:20:28.712631,16,17
2018-05-17 23:20:33.953995,14,15
2018-05-17 23:20:39.242334,12,13
2018-05-17 23:20:44.487260,11,12
2018-05-17 23:20:49.731384,12,13
2018-05-17 23:20:55.034916,14,15
2018-05-17 23:21:00.330872,14,15
2018-05-17 23:21:05.610813,13,14
2018-05-17 23:21:10.850046,13,14
2018-05-17 23:21:16.108930,13,14
2018-05-17 23:21:21.375928,14,15
2018-05-17 23:21:26.693212,15,16
2018-05-17 23:21:32.009669,14,15
2018-05-17 23:21:37.247740,12,13
2018-05-17 23:21:42.489045,11,12
2018-05-17 23:21:47.747851,11,12
2018-05-17 23:21:53.043904,11,12
2018-05-17 23:21:58.313844,11,12
2018-05-17 23:22:03.623458,13,14
2018-05-17 23:22:08.919403,13,14
2018-05-17 23:22:14.202335,11,12
2018-05-17 23:22:19.443897,10,11
2018-05-17 23:22:24.686386,10,11
2018-05-17 23:22:29.996841,11,12
2018-05-17 23:22:35.286373,12,13
2018-05-17 23:22:40.575547,13,14
2018-05-17 23:22:45.838818,14,15
2018-05-17 23:22:51.085835,15,16
2018-05-17 23:22:56.343846,16,17
2018-05-17 23:23:01.653152,14,15
2018-05-17 23:23:06.949010,14,15
2018-05-17 23:23:12.207644,14,15
2018-05-17 23:23:17.451160,14,15
2018-05-17 23:23:22.707515,13,14
2018-05-17 23:23:27.990077,14,15
2018-05-17 23:23:33.266412,13,14
2018-05-17 23:23:38.517028,14,15
2018-05-17 23:23:43.806237,14,15
2018-05-17 23:23:49.081958,13,14
2018-05-17 23:23:54.322348,12,13
2018-05-17 23:23:59.580570,14,15
2018-05-17 23:24:04.837549,17,18
2018-05-17 23:24:10.140379,18,19
2018-05-17 23:24:15.440396,18,19
2018-05-17 23:24:20.692654,17,18
2018-05-17 23:24:25.940376,16,17
2018-05-17 23:24:31.248001,16,17
2018-05-17 23:24:36.538905,15,16
2018-05-17 23:24:41.779511,14,15
2018-05-17 23:24:47.025711,15,16
2018-05-17 23:24:52.348161,16,17
2018-05-17 23:24:57.638491,18,19
2018-05-17 23:25:02.885475,16,17
2018-05-17 23:25:08.129914,13,14
2018-05-17 23:25:13.389416,13,14
2018-05-17 23:25:18.659621,13,14
2018-05-17 23:25:23.967753,12,13
2018-05-17 23:25:29.257121,11,12
2018-05-17 23:25:34.498561,14,15
2018-05-17 23:25:39.758007,17,18
2018-05-17 23:25:45.014648,15,16
2018-05-17 23:25:50.308911,14,15
2018-05-17 23:25:55.593505,12,13
2018-05-17 23:26:00.881253,12,13
2018-05-17 23:26:06.125326,14,15
2018-05-17 23:26:11.408903,15,16
2018-05-17 23:26:16.671087,13,14
2018-05-17 23:26:21.966705,14,15
2018-05-17 23:26:27.211021,16,17
2018-05-17 23:26:32.510490,13,14
2018-05-17 23:26:37.781098,12,13
2018-05-17 23:26:43.058195,12,13
2018-05-17 23:26:48.373967,12,13
2018-05-17 23:26:53.663063,11,12
2018-05-17 23:26:58.944407,10,11
2018-05-17 23:27:04.190530,12,13
2018-05-17 23:27:09.438935,13,14
2018-05-17 23:27:14.767618,13,14
2018-05-17 23:27:20.052793,13,14
2018-05-17 23:27:25.373585,15,16
2018-05-17 23:27:30.640631,15,16
2018-05-17 23:27:35.894058,16,17
2018-05-17 23:27:41.149802,16,17
2018-05-17 23:27:46.425399,13,14
2018-05-17 23:27:51.698656,13,14
2018-05-17 23:27:56.962834,13,14
2018-05-17 23:28:02.216772,12,13
2018-05-17 23:28:07.476792,13,14
2018-05-17 23:28:12.779781,12,13
2018-05-17 23:28:18.071361,12,13
2018-05-17 23:28:23.317324,12,13
2018-05-17 23:28:28.566759,13,14
2018-05-17 23:28:33.833394,14,15
2018-05-17 23:28:39.106975,15,16
2018-05-17 23:28:44.419595,14,15
2018-05-17 23:28:49.711682,14,15
2018-05-17 23:28:54.971821,15,16
2018-05-17 23:29:00.276607,16,17
2018-05-17 23:29:05.570364,15,16
2018-05-17 23:29:10.841695,14,15
2018-05-17 23:29:16.095052,14,15
2018-05-17 23:29:21.368444,16,17
2018-05-17 23:29:26.640107,17,18
2018-05-17 23:29:31.921033,16,17
2018-05-17 23:29:37.201876,13,14
2018-05-17 23:29:42.464257,12,13
2018-05-17 23:29:47.718639,12,13
2018-05-17 23:29:52.970123,13,14
2018-05-17 23:29:58.235322,12,13
2018-05-17 23:30:03.526003,13,14
2018-05-17 23:30:08.781126,15,16
2018-05-17 23:30:14.033200,15,16
2018-05-17 23:30:19.298481,14,15
2018-05-17 23:30:24.562547,15,16
2018-05-17 23:30:29.855246,14,15
2018-05-17 23:30:35.102669,12,13
2018-05-17 23:30:40.355931,11,12
2018-05-17 23:30:45.623427,13,14
2018-05-17 23:30:50.882263,12,13
2018-05-17 23:30:56.141395,10,11
2018-05-17 23:31:01.448452,11,12
2018-05-17 23:31:06.709157,12,13
2018-05-17 23:31:11.966534,12,13
2018-05-17 23:31:17.231937,14,15
2018-05-17 23:31:22.487405,15,16
2018-05-17 23:31:27.741301,14,15
2018-05-17 23:31:33.044537,12,13
2018-05-17 23:31:38.303222,11,12
2018-05-17 23:31:43.567577,12,13
2018-05-17 23:31:48.829327,13,14
2018-05-17 23:31:54.099040,13,14
2018-05-17 23:31:59.378218,12,13
2018-05-17 23:32:04.648990,11,12
2018-05-17 23:32:09.906205,12,13
2018-05-17 23:32:15.162654,12,13
2018-05-17 23:32:20.423423,12,13
2018-05-17 23:32:25.701161,13,14
2018-05-17 23:32:31.009901,12,13
2018-05-17 23:32:36.272416,12,13
2018-05-17 23:32:41.532618,13,14
2018-05-17 23:32:46.791826,13,14
2018-05-17 23:32:52.047919,13,14
2018-05-17 23:32:57.303752,17,18
2018-05-17 23:33:02.558838,19,20
2018-05-17 23:33:07.826796,18,19
2018-05-17 23:33:13.089517,18,19
2018-05-17 23:33:18.352095,19,20
2018-05-17 23:33:23.618095,17,18
2018-05-17 23:33:28.940631,14,15
2018-05-17 23:33:34.204737,13,14
2018-05-17 23:33:39.470831,14,15
2018-05-17 23:33:44.727503,15,16
2018-05-17 23:33:50.052550,15,16
2018-05-17 23:33:55.314038,15,16
2018-05-17 23:34:00.579907,16,17
2018-05-17 23:34:05.860502,17,18
2018-05-17 23:34:11.137755,19,20
2018-05-17 23:34:16.431165,19,20
2018-05-17 23:34:21.718164,19,20
2018-05-17 23:34:26.984739,19,20
2018-05-17 23:34:32.248949,19,20
2018-05-17 23:34:37.513171,18,19
2018-05-17 23:34:42.779224,16,17
2018-05-17 23:34:48.099134,17,18
2018-05-17 23:34:53.365134,19,20
2018-05-17 23:34:58.680191,21,22
2018-05-17 23:35:03.940987,19,20
2018-05-17 23:35:09.209097,16,17
2018-05-17 23:35:14.494950,15,16
2018-05-17 23:35:19.810987,15,16
2018-05-17 23:35:25.071431,16,17
2018-05-17 23:35:30.340002,17,18
2018-05-17 23:35:35.606598,19,20
2018-05-17 23:35:40.886029,19,20
2018-05-17 23:35:46.170282,18,19
2018-05-17 23:35:51.454334,16,17
2018-05-17 23:35:56.724225,17,18
2018-05-17 23:36:01.996085,18,19
2018-05-17 23:36:07.258892,20,21
2018-05-17 23:36:12.529486,21,22
2018-05-17 23:36:17.846763,19,20
2018-05-17 23:36:23.112672,18,19
2018-05-17 23:36:28.420702,18,19
2018-05-17 23:36:33.684265,18,19
2018-05-17 23:36:38.952118,18,19
2018-05-17 23:36:44.214254,17,18
2018-05-17 23:36:49.481046,16,17
2018-05-17 23:36:54.749736,15,16
2018-05-17 23:37:00.012424,15,16
2018-05-17 23:37:05.333913,16,17
2018-05-17 23:37:10.654039,16,17
2018-05-17 23:37:15.918157,15,16
2018-05-17 23:37:21.234465,17,18
2018-05-17 23:37:26.501629,18,19
2018-05-17 23:37:31.770456,21,22
2018-05-17 23:37:37.044413,22,23
2018-05-17 23:37:42.313452,20,21
2018-05-17 23:37:47.581323,20,21
2018-05-17 23:37:52.845189,21,22
2018-05-17 23:37:58.111287,22,23
2018-05-17 23:38:03.377038,21,22
2018-05-17 23:38:08.642547,19,20
2018-05-17 23:38:13.909618,17,18
2018-05-17 23:38:19.239505,18,19
2018-05-17 23:38:24.515287,18,19
2018-05-17 23:38:29.829507,18,19
2018-05-17 23:38:35.092945,17,18
2018-05-17 23:38:40.392155,18,19
2018-05-17 23:38:45.699686,18,19
2018-05-17 23:38:50.967157,16,17
2018-05-17 23:38:56.251973,17,18
2018-05-17 23:39:01.525573,16,17
2018-05-17 23:39:06.853071,13,14
2018-05-17 23:39:12.121703,13,14
2018-05-17 23:39:17.449849,14,15
2018-05-17 23:39:22.726764,15,16
2018-05-17 23:39:27.991283,15,16
2018-05-17 23:39:33.261234,13,14
2018-05-17 23:39:38.529107,12,13
2018-05-17 23:39:43.860700,13,14
2018-05-17 23:39:49.138000,14,15
2018-05-17 23:39:54.409125,13,14
2018-05-17 23:39:59.676338,12,13
2018-05-17 23:40:04.943049,11,12
2018-05-17 23:40:10.208086,13,14
2018-05-17 23:40:15.474561,16,17
2018-05-17 23:40:20.745487,19,20
2018-05-17 23:40:26.078188,18,19
2018-05-17 23:40:31.346374,16,17
2018-05-17 23:40:36.631818,16,17
2018-05-17 23:40:41.923933,18,19
2018-05-17 23:40:47.199958,16,17
2018-05-17 23:40:52.526878,15,16
2018-05-17 23:40:57.857176,16,17
2018-05-17 23:41:03.184963,17,18
2018-05-17 23:41:08.514827,18,19
2018-05-17 23:41:13.837694,19,20
2018-05-17 23:41:19.163678,19,20
2018-05-17 23:41:24.477853,16,17
2018-05-17 23:41:29.796289,13,14
2018-05-17 23:41:35.111619,13,14
2018-05-17 23:41:40.429035,14,15
2018-05-17 23:41:45.756061,14,15
2018-05-17 23:41:51.081432,14,15
2018-05-17 23:41:56.396447,15,16
2018-05-17 23:42:01.709786,16,17
2018-05-17 23:42:07.011281,16,17
2018-05-17 23:42:12.308370,16,17
2018-05-17 23:42:17.603846,17,18
2018-05-17 23:42:22.903162,19,20
2018-05-17 23:42:28.201752,17,18
2018-05-17 23:42:33.517400,15,16
2018-05-17 23:42:38.837140,14,15
2018-05-17 23:42:44.168855,14,15
2018-05-17 23:42:49.504488,15,16
2018-05-17 23:42:54.827414,17,18
2018-05-17 23:43:00.132595,16,17
2018-05-17 23:43:05.434315,16,17
2018-05-17 23:43:10.728160,17,18
2018-05-17 23:43:16.025069,17,18
2018-05-17 23:43:21.320644,16,17
2018-05-17 23:43:26.626865,16,17
2018-05-17 23:43:31.949642,15,16
2018-05-17 23:43:37.282926,15,16
2018-05-17 23:43:42.617207,17,18
2018-05-17 23:43:47.944366,20,21
2018-05-17 23:43:53.262663,21,22
2018-05-17 23:43:58.572933,18,19
2018-05-17 23:44:03.887360,15,16
2018-05-17 23:44:09.220651,16,17
2018-05-17 23:44:14.513207,18,19
2018-05-17 23:44:19.819562,17,18
2018-05-17 23:44:25.134725,15,16
2018-05-17 23:44:30.451298,17,18
2018-05-17 23:44:35.773436,18,19
2018-05-17 23:44:41.104817,17,18
2018-05-17 23:44:46.442673,16,17
2018-05-17 23:44:51.780702,18,19
2018-05-17 23:44:57.109418,19,20
2018-05-17 23:45:02.435216,19,20
2018-05-17 23:45:07.754990,20,21
2018-05-17 23:45:13.077945,18,19
2018-05-17 23:45:18.409175,17,18
2018-05-17 23:45:23.749357,16,17
2018-05-17 23:45:29.091280,16,17
2018-05-17 23:45:34.430307,18,19
2018-05-17 23:45:39.755201,17,18
2018-05-17 23:45:45.068281,15,16
2018-05-17 23:45:50.379316,14,15
2018-05-17 23:45:55.695775,15,16
2018-05-17 23:46:01.014601,18,19
2018-05-17 23:46:06.326599,22,23
2018-05-17 23:46:11.638438,22,23
2018-05-17 23:46:16.956923,19,20
2018-05-17 23:46:22.279766,17,18
2018-05-17 23:46:27.610395,17,18
2018-05-17 23:46:32.947385,17,18
2018-05-17 23:46:38.268742,16,17
2018-05-17 23:46:43.586003,15,16
2018-05-17 23:46:48.901631,16,17
2018-05-17 23:46:54.246685,17,18
2018-05-17 23:46:59.568686,18,19
2018-05-17 23:47:04.898618,16,17
2018-05-17 23:47:10.221185,17,18
2018-05-17 23:47:15.545950,20,21
2018-05-17 23:47:20.872447,20,21
2018-05-17 23:47:26.199066,19,20
2018-05-17 23:47:31.516861,18,19
2018-05-17 23:47:36.827230,16,17
2018-05-17 23:47:42.135679,16,17
2018-05-17 23:47:47.448532,16,17
2018-05-17 23:47:52.749838,16,17
2018-05-17 23:47:58.050144,16,17
2018-05-17 23:48:03.348553,16,17
2018-05-17 23:48:08.690618,18,19
2018-05-17 23:48:14.006501,18,19
2018-05-17 23:48:19.309908,18,19
2018-05-17 23:48:24.632882,19,20
2018-05-17 23:48:29.950369,20,21
2018-05-17 23:48:35.274057,19,20
2018-05-17 23:48:40.592889,19,20
2018-05-17 23:48:45.908663,20,21
2018-05-17 23:48:51.223177,23,24
2018-05-17 23:48:56.535001,26,28
2018-05-17 23:49:01.839416,27,29
2018-05-17 23:49:07.138153,27,29
2018-05-17 23:49:12.437882,27,29
2018-05-17 23:49:17.734757,26,28
2018-05-17 23:49:23.028294,25,27
2018-05-17 23:49:28.372906,29,31
2018-05-17 23:49:33.700445,36,38
2018-05-17 23:49:39.025198,37,39
2018-05-17 23:49:44.354531,36,38
2018-05-17 23:49:49.694314,35,37
2018-05-17 23:49:55.018120,35,37
2018-05-17 23:50:00.340282,34,36
2018-05-17 23:50:05.659675,30,32
2018-05-17 23:50:10.980291,29,31
2018-05-17 23:50:16.286680,37,39
2018-05-17 23:50:21.629858,46,48
2018-05-17 23:50:26.927184,46,48
2018-05-17 23:50:32.255126,37,39
2018-05-17 23:50:37.580972,29,31
2018-05-17 23:50:42.905132,26,28
2018-05-17 23:50:48.248505,31,33
2018-05-17 23:50:53.574234,35,37
2018-05-17 23:50:58.902739,34,36
2018-05-17 23:51:04.603482,30,32
2018-05-17 23:51:09.868021,29,31
2018-05-17 23:51:15.203448,33,35
2018-05-17 23:51:20.545251,35,37
2018-05-17 23:51:25.841749,33,35
2018-05-17 23:51:31.185939,30,32
2018-05-17 23:51:36.456377,31,33
2018-05-17 23:51:41.776858,33,35
2018-05-17 23:51:47.089028,32,34
2018-05-17 23:51:52.643054,31,33
2018-05-17 23:51:57.909773,32,34
2018-05-17 23:52:03.200804,32,34
2018-05-17 23:52:08.518813,31,33
2018-05-17 23:52:13.790828,31,33
2018-05-17 23:52:19.059939,30,32
2018-05-17 23:52:24.388680,29,31
2018-05-17 23:52:29.737650,26,28
2018-05-17 23:52:35.058140,25,27
2018-05-17 23:52:40.407691,26,28
2018-05-17 23:52:45.743307,30,32
2018-05-17 23:52:51.090211,30,32
2018-05-17 23:52:56.410503,28,30
2018-05-17 23:53:01.743420,28,30
2018-05-17 23:53:07.066700,30,32
2018-05-17 23:53:12.387475,31,33
2018-05-17 23:53:17.707546,30,32
2018-05-17 23:53:23.029901,31,33
2018-05-17 23:53:28.348864,33,35
2018-05-17 23:53:33.666562,34,36
2018-05-17 23:53:38.999270,31,33
2018-05-17 23:53:44.320565,29,31
2018-05-17 23:53:49.640018,31,33
2018-05-17 23:53:54.961009,31,33
2018-05-17 23:54:00.274553,31,33
2018-05-17 23:54:05.599173,34,36
2018-05-17 23:54:10.914581,36,38
2018-05-17 23:54:16.248743,36,38
2018-05-17 23:54:21.568851,37,39
2018-05-17 23:54:26.888490,35,37
2018-05-17 23:54:32.208387,32,34
2018-05-17 23:54:37.528700,31,33
2018-05-17 23:54:42.850311,31,33
2018-05-17 23:54:48.162803,32,34
2018-05-17 23:54:53.495635,33,35
2018-05-17 23:54:58.842907,33,35
2018-05-17 23:55:04.152821,36,38
2018-05-17 23:55:09.494425,36,38
2018-05-17 23:55:14.841299,33,35
2018-05-17 23:55:20.140367,35,37
2018-05-17 23:55:25.488989,36,38
2018-05-17 23:55:30.806426,35,37
2018-05-17 23:55:36.126026,34,36
2018-05-17 23:55:41.447390,34,36
2018-05-17 23:55:46.766019,34,36
2018-05-17 23:55:52.085625,31,33
2018-05-17 23:55:57.406377,28,30
2018-05-17 23:56:02.743093,28,30
2018-05-17 23:56:08.065806,34,36
2018-05-17 23:56:13.388227,37,39
2018-05-17 23:56:18.737458,38,40
2018-05-17 23:56:24.061181,38,40
2018-05-17 23:56:29.381453,34,36
2018-05-17 23:56:34.708796,31,33
2018-05-17 23:56:40.024687,33,35
2018-05-17 23:56:45.337779,37,39
2018-05-17 23:56:50.658684,37,39
2018-05-17 23:56:55.981568,35,37
2018-05-17 23:57:01.306447,35,37
2018-05-17 23:57:06.629795,38,40
2018-05-17 23:57:11.955175,39,41
2018-05-17 23:57:17.274334,38,40
2018-05-17 23:57:22.598371,38,40
2018-05-17 23:57:27.916802,36,38
2018-05-17 23:57:33.244321,37,39
2018-05-17 23:57:38.594437,38,40
2018-05-17 23:57:43.944526,36,38
2018-05-17 23:57:49.272419,35,37
2018-05-17 23:57:54.606176,35,37
2018-05-17 23:57:59.922037,33,35
2018-05-17 23:58:05.251312,33,35
2018-05-17 23:58:10.582341,32,34
2018-05-17 23:58:15.910655,32,34
2018-05-17 23:58:21.250092,32,34
2018-05-17 23:58:26.605395,32,34
2018-05-17 23:58:31.908538,33,35
2018-05-17 23:58:37.250127,34,36
2018-05-17 23:58:42.564530,33,35
2018-05-17 23:58:47.895207,33,35
2018-05-17 23:58:53.250828,34,36
2018-05-17 23:58:58.579923,32,34
2018-05-17 23:59:03.908053,29,31
2018-05-17 23:59:09.254076,30,32
2018-05-17 23:59:14.585998,33,35
2018-05-17 23:59:19.916828,33,35
2018-05-17 23:59:25.256642,31,33
2018-05-17 23:59:30.586766,33,35
2018-05-17 23:59:35.917811,35,37
2018-05-17 23:59:41.247973,34,36
2018-05-17 23:59:46.572722,33,35
2018-05-17 23:59:51.899140,32,34
2018-05-17 23:59:57.243374,33,35
2018-05-18 00:00:02.569372,38,40
2018-05-18 00:00:07.913747,39,41
2018-05-18 00:00:13.251857,36,38
2018-05-18 00:00:18.577467,36,38
2018-05-18 00:00:23.903552,37,39
2018-05-18 00:00:29.246289,35,37
2018-05-18 00:00:34.572226,35,37
2018-05-18 00:00:39.900714,38,40
2018-05-18 00:00:45.243963,42,44
2018-05-18 00:00:50.571841,41,43
2018-05-18 00:00:55.901514,39,41
2018-05-18 00:01:01.245448,39,41
2018-05-18 00:01:06.572709,42,44
2018-05-18 00:01:11.901532,43,45
2018-05-18 00:01:17.245321,42,44
2018-05-18 00:01:22.571205,42,44
2018-05-18 00:01:27.893922,42,44
2018-05-18 00:01:33.222306,42,44
2018-05-18 00:01:38.551028,43,45
2018-05-18 00:01:43.875893,43,45
2018-05-18 00:01:49.208134,43,45
2018-05-18 00:01:54.529546,41,43
2018-05-18 00:01:59.854223,40,42
2018-05-18 00:02:05.173916,38,40
2018-05-18 00:02:10.508989,37,39
2018-05-18 00:02:15.832079,37,39
2018-05-18 00:02:21.185666,38,40
2018-05-18 00:02:26.514194,38,40
2018-05-18 00:02:31.842897,40,42
2018-05-18 00:02:37.166919,39,41
2018-05-18 00:02:42.504265,37,39
2018-05-18 00:02:47.845871,38,40
2018-05-18 00:02:53.167922,39,41
2018-05-18 00:02:58.496461,37,39
2018-05-18 00:03:03.825190,38,40
2018-05-18 00:03:09.154173,40,42
2018-05-18 00:03:14.484227,39,41
2018-05-18 00:03:19.812604,39,41
2018-05-18 00:03:25.142698,38,40
2018-05-18 00:03:30.473095,39,41
2018-05-18 00:03:35.818855,42,44
2018-05-18 00:03:41.141315,41,43
2018-05-18 00:03:46.497136,40,42
2018-05-18 00:03:51.827034,38,40
2018-05-18 00:03:57.154648,36,38
2018-05-18 00:04:02.500947,35,37
2018-05-18 00:04:07.827515,36,38
2018-05-18 00:04:13.157140,37,39
2018-05-18 00:04:18.487295,39,41
2018-05-18 00:04:23.802066,40,42
2018-05-18 00:04:29.108190,39,41
2018-05-18 00:04:34.425620,39,41
2018-05-18 00:04:39.755483,39,41
2018-05-18 00:04:45.086254,39,41
2018-05-18 00:04:50.415670,40,42
